project,model,quant,edgetpu,image,first_inference,average
image_classification,mobilenet_v1_0.50_128_quant,True,True,cat_720p.jpg,0.043203636014368385,0.0002949607200571336
image_classification,mobilenet_v1_0.50_128_quant,True,True,hot_dog.jpg,0.04255566700885538,0.0002938596799504012
image_classification,mobilenet_v1_0.50_128_quant,True,True,owl.jpg,0.04373733399552293,0.00029973258002428336
image_classification,mobilenet_v1_0.50_128_quant,True,True,face.jpg,0.043065145990112796,0.0002998086006846279
image_classification,mobilenet_v1_0.50_128_quant,True,True,cat.bmp,0.04468254299717955,0.00030481488007353617
image_classification,mobilenet_v1_0.50_128_quant,True,True,parrot.jpg,0.042897749997791834,0.0003059356799349189
image_classification,mobilenet_v1_0.50_128_quant,True,True,cat_1080p.jpg,0.043445510003948584,0.00030003363965079187
image_classification,mobilenet_v1_0.50_128_quant,True,False,cat_720p.jpg,0.03932941300445236,0.003096119620022364
image_classification,mobilenet_v1_0.50_128_quant,True,False,hot_dog.jpg,0.039060401992173865,0.003064122720097657
image_classification,mobilenet_v1_0.50_128_quant,True,False,owl.jpg,0.039134047998231836,0.00307126123982016
image_classification,mobilenet_v1_0.50_128_quant,True,False,face.jpg,0.03902264099451713,0.0030661987399798816
image_classification,mobilenet_v1_0.50_128_quant,True,False,cat.bmp,0.04400092699506786,0.0030622518601012417
image_classification,mobilenet_v1_0.50_128_quant,True,False,parrot.jpg,0.03904514099122025,0.0030634810202172956
image_classification,mobilenet_v1_0.50_128_quant,True,False,cat_1080p.jpg,0.03893628700461704,0.0030672476600739173
image_classification,mobilenet_v1_1.0_224_quant,True,False,cat_720p.jpg,0.314066074002767,0.02497924408002291
image_classification,mobilenet_v1_1.0_224_quant,True,False,hot_dog.jpg,0.31435378099558875,0.024932999139709863
image_classification,mobilenet_v1_1.0_224_quant,True,False,owl.jpg,0.31418893599766307,0.024961219859833364
image_classification,mobilenet_v1_1.0_224_quant,True,False,face.jpg,0.3142367469990859,0.024936975979653653
image_classification,mobilenet_v1_1.0_224_quant,True,False,cat.bmp,0.3143494539981475,0.024932867560128216
image_classification,mobilenet_v1_1.0_224_quant,True,False,parrot.jpg,0.31412429599731695,0.024966666440304833
image_classification,mobilenet_v1_1.0_224_quant,True,False,cat_1080p.jpg,0.31417085700377356,0.024920305859996005
image_classification,mobilenet_v1_1.0_224_quant,True,True,cat_720p.jpg,0.12896225100848824,0.0007654871200793423
image_classification,mobilenet_v1_1.0_224_quant,True,True,hot_dog.jpg,0.13000089800334536,0.0007616923601017334
image_classification,mobilenet_v1_1.0_224_quant,True,True,owl.jpg,0.12805084300634917,0.0007600454799830914
image_classification,mobilenet_v1_1.0_224_quant,True,True,face.jpg,0.12789834299474023,0.0007704777800245211
image_classification,mobilenet_v1_1.0_224_quant,True,True,cat.bmp,0.12899172899778932,0.0007701955002266913
image_classification,mobilenet_v1_1.0_224_quant,True,True,parrot.jpg,0.13212147100421134,0.0007662954603438266
image_classification,mobilenet_v1_1.0_224_quant,True,True,cat_1080p.jpg,0.12918969700695015,0.0007627454795874656
image_classification,mobilenet_v1_0.25_192_quant,True,False,cat_720p.jpg,0.03794909600401297,0.002973880720383022
image_classification,mobilenet_v1_0.25_192_quant,True,False,hot_dog.jpg,0.03754748099891003,0.0029605005198391154
image_classification,mobilenet_v1_0.25_192_quant,True,False,owl.jpg,0.037604823999572545,0.002963333820225671
image_classification,mobilenet_v1_0.25_192_quant,True,False,face.jpg,0.03760091800359078,0.0029624098597560078
image_classification,mobilenet_v1_0.25_192_quant,True,False,cat.bmp,0.040460711999912746,0.0029624057197361253
image_classification,mobilenet_v1_0.25_192_quant,True,False,parrot.jpg,0.037716542996349744,0.002969037980074063
image_classification,mobilenet_v1_0.25_192_quant,True,False,cat_1080p.jpg,0.037693262012908235,0.0029888921396923254
image_classification,mobilenet_v1_0.25_192_quant,True,True,cat_720p.jpg,0.020202048995997757,0.00045943376026116314
image_classification,mobilenet_v1_0.25_192_quant,True,True,hot_dog.jpg,0.02045532999909483,0.0004504868600633927
image_classification,mobilenet_v1_0.25_192_quant,True,True,owl.jpg,0.01989772501110565,0.000445939979981631
image_classification,mobilenet_v1_0.25_192_quant,True,True,face.jpg,0.020321162999607623,0.0004483274600352161
image_classification,mobilenet_v1_0.25_192_quant,True,True,cat.bmp,0.02070074599760119,0.00048375146026955916
image_classification,mobilenet_v1_0.25_192_quant,True,True,parrot.jpg,0.020537414005957544,0.0004519347395398654
image_classification,mobilenet_v1_0.25_192_quant,True,True,cat_1080p.jpg,0.020407724994583987,0.0004467357799876481
image_classification,mobilenet_v1_1.0_160,False,False,cat_720p.jpg,0.5392363910068525,0.01771217739995336
image_classification,mobilenet_v1_1.0_160,False,False,hot_dog.jpg,0.551283690991113,0.017354654100490734
image_classification,mobilenet_v1_1.0_160,False,False,owl.jpg,0.5440278500027489,0.017183667460049037
image_classification,mobilenet_v1_1.0_160,False,False,face.jpg,0.5350128920108546,0.017748557440354487
image_classification,mobilenet_v1_1.0_160,False,False,cat.bmp,0.5478534220019355,0.01782798452040879
image_classification,mobilenet_v1_1.0_160,False,False,parrot.jpg,0.5455270120000932,0.017201943300024142
image_classification,mobilenet_v1_1.0_160,False,False,cat_1080p.jpg,0.5402967980044195,0.017466317439684645
image_classification,mobilenet_v1_1.0_192_quant,True,False,cat_720p.jpg,0.2307191470026737,0.018301955560455097
image_classification,mobilenet_v1_1.0_192_quant,True,False,hot_dog.jpg,0.23049378099676687,0.018304454460158014
image_classification,mobilenet_v1_1.0_192_quant,True,False,owl.jpg,0.2304874270048458,0.018321785640146117
image_classification,mobilenet_v1_1.0_192_quant,True,False,face.jpg,0.23073789500631392,0.018297102279902902
image_classification,mobilenet_v1_1.0_192_quant,True,False,cat.bmp,0.2426093099929858,0.01829532306001056
image_classification,mobilenet_v1_1.0_192_quant,True,False,parrot.jpg,0.23042268499557395,0.018298240700096356
image_classification,mobilenet_v1_1.0_192_quant,True,False,cat_1080p.jpg,0.23043711099307984,0.018332696940051393
image_classification,mobilenet_v1_1.0_192_quant,True,True,cat_720p.jpg,0.12832833200809546,0.0005619389997445979
image_classification,mobilenet_v1_1.0_192_quant,True,True,hot_dog.jpg,0.12937541499559302,0.0005536848198971711
image_classification,mobilenet_v1_1.0_192_quant,True,True,owl.jpg,0.1293728629971156,0.0005526650199317373
image_classification,mobilenet_v1_1.0_192_quant,True,True,face.jpg,0.12661213098908775,0.0005656806801562198
image_classification,mobilenet_v1_1.0_192_quant,True,True,cat.bmp,0.12533624398929533,0.0005583848006790504
image_classification,mobilenet_v1_1.0_192_quant,True,True,parrot.jpg,0.1294280180009082,0.0005645535796065815
image_classification,mobilenet_v1_1.0_192_quant,True,True,cat_1080p.jpg,0.12430046100053005,0.0005577650203485974
image_classification,mobilenet_v1_1.0_224,False,False,cat_720p.jpg,0.6495857150002848,0.02715630551974755
image_classification,mobilenet_v1_1.0_224,False,False,hot_dog.jpg,0.6683308830106398,0.02740926186001161
image_classification,mobilenet_v1_1.0_224,False,False,owl.jpg,0.6617294180032331,0.026572577779879793
image_classification,mobilenet_v1_1.0_224,False,False,face.jpg,0.6667033769917907,0.02704123014002107
image_classification,mobilenet_v1_1.0_224,False,False,cat.bmp,0.6582186289888341,0.0271029967800132
image_classification,mobilenet_v1_1.0_224,False,False,parrot.jpg,0.6534543529996881,0.02658800879959017
image_classification,mobilenet_v1_1.0_224,False,False,cat_1080p.jpg,0.6664169130090158,0.026704701520211527
image_classification,mobilenet_v1_1.0_192,False,False,cat_720p.jpg,0.6073919170012232,0.021933625960082283
image_classification,mobilenet_v1_1.0_192,False,False,hot_dog.jpg,0.5933455509948544,0.022354780359892176
image_classification,mobilenet_v1_1.0_192,False,False,owl.jpg,0.594593622998218,0.022087812400131954
image_classification,mobilenet_v1_1.0_192,False,False,face.jpg,0.5973053940106183,0.021735044359811582
image_classification,mobilenet_v1_1.0_192,False,False,cat.bmp,0.6048906590003753,0.021942074660328218
image_classification,mobilenet_v1_1.0_192,False,False,parrot.jpg,0.6027645099966321,0.021782423419936095
image_classification,mobilenet_v1_1.0_192,False,False,cat_1080p.jpg,0.6009198199899402,0.022019625639950392
image_classification,inception_v3,False,False,cat_720p.jpg,3.3434119320008904,0.17738303775986425
image_classification,inception_v3,False,False,hot_dog.jpg,3.2933704030001536,0.1797564793197671
image_classification,inception_v3,False,False,owl.jpg,3.264509052998619,0.19233829927979967
image_classification,inception_v3,False,False,face.jpg,3.236209944006987,0.20310715425992384
image_classification,inception_v3,False,False,cat.bmp,3.2943052189948503,0.21040896396007155
image_classification,inception_v3,False,False,parrot.jpg,3.286967010004446,0.21946180077997268
image_classification,inception_v3,False,False,cat_1080p.jpg,3.282265418994939,0.2241733356201439
image_classification,resnet_v2_101,False,False,cat_720p.jpg,9.222125617990969,0.5284616514996742
image_classification,resnet_v2_101,False,False,hot_dog.jpg,9.273241060989676,0.5470997054802137
image_classification,resnet_v2_101,False,False,owl.jpg,9.082671097989078,0.557224531279644
image_classification,resnet_v2_101,False,False,face.jpg,9.822370606998447,0.5791708543399
image_classification,resnet_v2_101,False,False,cat.bmp,10.075853296002606,0.5890815929800738
image_classification,resnet_v2_101,False,False,parrot.jpg,10.168799381004646,0.5968262150397641
image_classification,resnet_v2_101,False,False,cat_1080p.jpg,10.342807655993965,0.6022150506803883
image_classification,mobilenet_v1_0.75_160_quant,True,False,cat_720p.jpg,0.10850865600514226,0.008625048780231737
image_classification,mobilenet_v1_0.75_160_quant,True,False,hot_dog.jpg,0.10633646800124552,0.008517105960054323
image_classification,mobilenet_v1_0.75_160_quant,True,False,owl.jpg,0.1063877179985866,0.008520007020269987
image_classification,mobilenet_v1_0.75_160_quant,True,False,face.jpg,0.10690834299020935,0.008505586159881205
image_classification,mobilenet_v1_0.75_160_quant,True,False,cat.bmp,0.10638995699991938,0.008513408039871138
image_classification,mobilenet_v1_0.75_160_quant,True,False,parrot.jpg,0.10635818599257618,0.00851493511989247
image_classification,mobilenet_v1_0.75_160_quant,True,False,cat_1080p.jpg,0.10697297799924854,0.008509266360197216
image_classification,mobilenet_v1_0.75_160_quant,True,True,cat_720p.jpg,0.0795565570006147,0.0004663971401168965
image_classification,mobilenet_v1_0.75_160_quant,True,True,hot_dog.jpg,0.08171921300527174,0.00046895025996491314
image_classification,mobilenet_v1_0.75_160_quant,True,True,owl.jpg,0.08165306800219696,0.00047165864001726734
image_classification,mobilenet_v1_0.75_160_quant,True,True,face.jpg,0.08180056800483726,0.00048196798015851525
image_classification,mobilenet_v1_0.75_160_quant,True,True,cat.bmp,0.08162296400405467,0.0004720960801932961
image_classification,mobilenet_v1_0.75_160_quant,True,True,parrot.jpg,0.07957442100450862,0.00048153359966818243
image_classification,mobilenet_v1_0.75_160_quant,True,True,cat_1080p.jpg,0.08052608800062444,0.0004722909405245446
image_classification,mobilenet_v1_0.25_160,False,False,cat_720p.jpg,0.03648991699446924,0.0024170795202371666
image_classification,mobilenet_v1_0.25_160,False,False,hot_dog.jpg,0.04025007499149069,0.0022347346003516576
image_classification,mobilenet_v1_0.25_160,False,False,owl.jpg,0.034644603001652285,0.002121086620027199
image_classification,mobilenet_v1_0.25_160,False,False,face.jpg,0.03600923900376074,0.002153187640069518
image_classification,mobilenet_v1_0.25_160,False,False,cat.bmp,0.03465293699991889,0.002145332480140496
image_classification,mobilenet_v1_0.25_160,False,False,parrot.jpg,0.037814605006133206,0.0021231824602000416
image_classification,mobilenet_v1_0.25_160,False,False,cat_1080p.jpg,0.034809290009434335,0.0022032137398491614
image_classification,mobilenet_v1_0.75_192,False,False,cat_720p.jpg,0.26553629599220585,0.013370710700110066
image_classification,mobilenet_v1_0.75_192,False,False,hot_dog.jpg,0.26851843400800135,0.013184963699895889
image_classification,mobilenet_v1_0.75_192,False,False,owl.jpg,0.2633015549945412,0.012781468699977268
image_classification,mobilenet_v1_0.75_192,False,False,face.jpg,0.25884030300949235,0.01306710840028245
image_classification,mobilenet_v1_0.75_192,False,False,cat.bmp,0.27911119899363257,0.013239586639974732
image_classification,mobilenet_v1_0.75_192,False,False,parrot.jpg,0.25780207199568395,0.013607414980069734
image_classification,mobilenet_v1_0.75_192,False,False,cat_1080p.jpg,0.2651846279914025,0.013143354280036873
image_classification,mobilenet_v1_0.25_128_quant,True,True,cat_720p.jpg,0.01844115598942153,0.0002854897399083711
image_classification,mobilenet_v1_0.25_128_quant,True,True,hot_dog.jpg,0.018449333001626655,0.00029334703984204677
image_classification,mobilenet_v1_0.25_128_quant,True,True,owl.jpg,0.01842605200363323,0.0002860147398314439
image_classification,mobilenet_v1_0.25_128_quant,True,True,face.jpg,0.017951103989616968,0.00028913869988173247
image_classification,mobilenet_v1_0.25_128_quant,True,True,cat.bmp,0.019097197990049608,0.00030876058037392794
image_classification,mobilenet_v1_0.25_128_quant,True,True,parrot.jpg,0.018202719002147205,0.0002842782798688859
image_classification,mobilenet_v1_0.25_128_quant,True,True,cat_1080p.jpg,0.017815843006246723,0.0002763563799089752
image_classification,mobilenet_v1_0.25_128_quant,True,False,cat_720p.jpg,0.016851780004799366,0.0015866675801225938
image_classification,mobilenet_v1_0.25_128_quant,True,False,hot_dog.jpg,0.01704704099392984,0.001348103899799753
image_classification,mobilenet_v1_0.25_128_quant,True,False,owl.jpg,0.01702813401061576,0.0013424038997618482
image_classification,mobilenet_v1_0.25_128_quant,True,False,face.jpg,0.016992301010759547,0.0013443445196026005
image_classification,mobilenet_v1_0.25_128_quant,True,False,cat.bmp,0.022235272990656085,0.0013471101399045438
image_classification,mobilenet_v1_0.25_128_quant,True,False,parrot.jpg,0.016751571994973347,0.0013320132400258444
image_classification,mobilenet_v1_0.25_128_quant,True,False,cat_1080p.jpg,0.017015999008435756,0.0013214069997775368
image_classification,inception_v2_quant,True,False,cat_720p.jpg,0.9067947219882626,0.07223753069964005
image_classification,inception_v2_quant,True,False,hot_dog.jpg,0.9060711790079949,0.07251748701994075
image_classification,inception_v2_quant,True,False,owl.jpg,0.9197659769997699,0.0733967665603268
image_classification,inception_v2_quant,True,False,face.jpg,0.9214588410104625,0.07341009147989098
image_classification,inception_v2_quant,True,False,cat.bmp,0.9214452460000757,0.07322606315981829
image_classification,inception_v2_quant,True,False,parrot.jpg,0.9217386829986935,0.07337479129986604
image_classification,inception_v2_quant,True,False,cat_1080p.jpg,0.9176008149952395,0.07329004433995578
image_classification,inception_v2_quant,True,True,cat_720p.jpg,0.3438834179978585,0.012780602819984778
image_classification,inception_v2_quant,True,True,hot_dog.jpg,0.3415338850027183,0.012795829920505639
image_classification,inception_v2_quant,True,True,owl.jpg,0.34017810301156715,0.012586776640091557
image_classification,inception_v2_quant,True,True,face.jpg,0.3488091489998624,0.012695534020313062
image_classification,inception_v2_quant,True,True,cat.bmp,0.3384840909857303,0.012665480859868693
image_classification,inception_v2_quant,True,True,parrot.jpg,0.3416368530015461,0.012753793400188443
image_classification,inception_v2_quant,True,True,cat_1080p.jpg,0.34311049900134094,0.012442470339883584
image_classification,mobilenet_v1_0.50_160_quant,True,True,cat_720p.jpg,0.045242054999107495,0.0004509085597237572
image_classification,mobilenet_v1_0.50_160_quant,True,True,hot_dog.jpg,0.045525129011366516,0.00043676481960574164
image_classification,mobilenet_v1_0.50_160_quant,True,True,owl.jpg,0.04530893100309186,0.0004508981597609818
image_classification,mobilenet_v1_0.50_160_quant,True,True,face.jpg,0.04426570099894889,0.00045450860052369534
image_classification,mobilenet_v1_0.50_160_quant,True,True,cat.bmp,0.04493564899894409,0.00044952944037504497
image_classification,mobilenet_v1_0.50_160_quant,True,True,parrot.jpg,0.04461023199837655,0.00044843462033895777
image_classification,mobilenet_v1_0.50_160_quant,True,True,cat_1080p.jpg,0.044516221998492256,0.0004508700402220711
image_classification,mobilenet_v1_0.50_160_quant,True,False,cat_720p.jpg,0.05836388599709608,0.0046674629393965005
image_classification,mobilenet_v1_0.50_160_quant,True,False,hot_dog.jpg,0.05834560499351937,0.0046674149998580106
image_classification,mobilenet_v1_0.50_160_quant,True,False,owl.jpg,0.058359561997349374,0.004663443140161689
image_classification,mobilenet_v1_0.50_160_quant,True,False,face.jpg,0.05833409399201628,0.004664382699993439
image_classification,mobilenet_v1_0.50_160_quant,True,False,cat.bmp,0.062553576004575,0.0046389118797378615
image_classification,mobilenet_v1_0.50_160_quant,True,False,parrot.jpg,0.05758961399260443,0.004603736879944336
image_classification,mobilenet_v1_0.50_160_quant,True,False,cat_1080p.jpg,0.058103624993236735,0.004645595200418029
image_classification,mobilenet_v1_0.50_224,False,False,cat_720p.jpg,0.1771724390127929,0.010823692280391697
image_classification,mobilenet_v1_0.50_224,False,False,hot_dog.jpg,0.18360697400930803,0.010543918180046604
image_classification,mobilenet_v1_0.50_224,False,False,owl.jpg,0.17848098100512289,0.010450736860511824
image_classification,mobilenet_v1_0.50_224,False,False,face.jpg,0.18223509800736792,0.010438786860322579
image_classification,mobilenet_v1_0.50_224,False,False,cat.bmp,0.18987005000235513,0.010696132819866762
image_classification,mobilenet_v1_0.50_224,False,False,parrot.jpg,0.18019806599477306,0.010329206559981685
